"YEAR";"T.SUM";"PHASE";"DOY"
2002;7881,40402675098;21;191
2002;8228,42869499764;21;195
2002;6599,37141699194;21;202
2002;7579,58053648597;21;200
2002;7969,93050384531;21;200
2002;5701,41827011947;21;191
2002;7535,7583700375;21;193
2002;5741,17406222908;21;195
2002;7220,98901053005;21;189
2002;7821,34827512929;21;192
2002;8305,23025764824;21;197
2002;7240,61075265475;21;187
2002;6770,96258527916;21;197
2002;7025,44202529422;21;207
2002;8536,81482340961;21;199
2002;7175,16274990634;21;199
2002;8041,49792075018;21;213
2002;6757,11586356668;21;196
2002;5778,23526960993;21;198
2002;5036,23151756506;21;187
2002;8603,11519126346;21;199
2002;7992,47174949738;21;201
2002;7836,24667766566;21;209
2002;8814,56061568905;21;205
2002;9824,51386816703;21;214
2002;6490,07169591473;21;187
2002;7363,33787214818;21;209
2002;7661,637008304;21;200
2002;6843,47108211998;21;200
2002;6347,09743421776;21;194
2002;6670,53804410299;21;200
2002;8160,87630193147;21;206
2002;5695,54778706926;21;189
2002;6800,14979101864;21;199
2002;9235,76191588888;21;209
2002;7807,48296328619;21;209
2002;7262,66871625646;21;201
2002;6255,82708469869;21;191
2002;8112,25536716511;21;201
2002;6658,64572831435;21;200
2002;6781,88618027252;21;201
2002;7694,41014922957;21;196
2002;6387,87384359513;21;188
2002;7847,72507458769;21;198
2002;7960,18233652218;21;204
2002;7572,3137633036;21;194
2002;6103,09111538497;21;189
2002;6622,17806306946;21;192
2002;6986,89379373297;21;196
2002;6719,74414087716;21;204
2002;7054,42719464368;21;191
2002;7772,90416218324;21;201
2002;7038,55747650437;21;203
2002;8206,06448261366;21;208
2002;7050,62285109388;21;197
2002;6828,00479994642;21;194
2002;7865,4553130451;21;207
2002;7129,80381192247;21;203
2002;6707,33034274102;21;210
2002;7954,19060788961;21;196
2002;7627,07977309269;21;203
2002;5344,86889088419;21;188
2002;7729,46978373728;21;213
2002;7791,6603876914;21;196
2002;7791,46528560986;21;206
2002;7471,22318083186;21;213
2002;6611,06291582937;21;195
2002;8070,3884581007;21;196
2002;6046,1103270982;21;200
2002;8404,85833399024;21;197
2002;6387,54939232324;21;188
2002;7803,61395337553;21;200
2002;7508,92867442707;21;201
2002;6932,73913565912;21;192
2002;6884,88620022336;21;196
2002;7933,82536886629;21;203
2002;7194,88841678557;21;197
2002;8291,74838414644;21;209
2002;7759,05987365898;21;199
2002;8813,9647809181;21;213
2002;6748,85745160373;21;189
2002;6600,47059560207;21;199
2002;7057,51088187916;21;201
2002;7407,70262507796;21;197
2002;5960,32340911618;21;187
2002;6763,23525721352;21;191
2002;7794,7763432508;21;197
2002;8562,48313786466;21;199
2002;6120,4635592224;21;194
2002;7130,92687833063;21;201
2002;6166,37406588468;21;209
2002;7548,25648628542;21;200
2002;6730,90206373538;21;203
2002;6595,00882483665;21;202
2002;7558,97764349998;21;196
2002;7702,49297335701;21;194
2002;6924,32189500581;21;195
2002;5413,24762162627;21;189
2002;7143,6629992007;21;204
2002;6786,85785674134;21;213
2002;7566,58285124338;21;200
2002;6896,09840505498;21;194
2002;7393,90982842271;21;209
2002;7756,97652874154;21;191
2002;7449,48258946372;21;191
2002;6702,21626330927;21;198
2002;7799,90442899744;21;188
2002;6206,43167492668;21;189
2002;6070,12205016113;21;190
2002;6437,18840548557;21;209
2002;7968,58148502412;21;201
2002;6416,26101437058;21;203
2002;6578,06074436418;21;206
2002;8511,53205780871;21;202
2002;7013,11534896175;21;211
2002;7323,98346731655;21;209
2002;5409,51681763537;21;188
2002;6705,63267120797;21;213
2002;6704,78749630073;21;203
2002;6394,45491749383;21;208
2002;7328,11727035474;21;201
2002;6431,10583884958;21;188
2002;8404,62973498647;21;192
2002;7968,91493571809;21;205
2002;6705,72768175778;21;205
2002;6401,07448532386;21;210
2002;7731,79565865647;21;207
2002;6567,16284111045;21;198
2002;7067,87739626594;21;212
2002;7575,24165215815;21;202
2002;6965,09017601865;21;201
2002;7404,24550000224;21;204
2002;7383,71802921608;21;206
2002;7449,43588371497;21;193
2002;7132,78860107442;21;189
2002;6687,79040450882;21;201
2002;7992,32644211532;21;204
2002;8170,76950031192;21;196
2002;6717,14053286141;21;188
2002;7118,53551467114;21;193
2002;7111,67271363424;21;202
2002;6634,39463195516;21;188
2002;6540,49174917882;21;196
2002;8511,46554976031;21;203
2002;6258,45935808082;21;199
2002;7352,41389899437;21;205
2002;7185,83574113389;21;202
2002;5846,20832403573;21;206
2002;7067,13584322875;21;199
2002;7478,48942937817;21;201
2002;7542,97857202974;21;201
2002;7327,46675320279;21;201
2002;7035,43448326229;21;206
2002;7052,37514295769;21;200
2002;7123,99397523981;21;203
2002;5804,65336120701;21;204
2002;7274,06748992434;21;190
2002;7095,22524345971;21;197
2002;5823,92066575181;21;210
2002;5545,56525597915;21;196
2002;6329,69932255873;21;193
2002;6519,24931690301;21;191
2002;6467,21561291822;21;207
2002;7850,08863329905;21;197
2002;7936,82682800264;21;200
2002;6629,46802436909;21;196
2002;6235,17408382141;21;192
2002;8669,49040041468;21;191
2002;6420,78319707899;21;194
2002;5758,7466972183;21;206
2002;6809,80197032811;21;202
2002;8260,62259812998;21;208
2002;6240,56773081112;21;196
2002;8054,63202908544;21;196
2002;6485,96143537475;21;197
2002;8134,54300100588;21;200
2002;6316,51908995132;21;207
2002;7760,33625670143;21;196
2002;5593,48927169489;21;209
2002;7394,66754212052;21;193
2002;7375,58662111552;21;204
2002;6943,25661262764;21;214
2002;7547,24530351745;21;195
2002;7200,93027844863;21;191
2002;5990,48813546298;21;202
2002;5978,79606766291;21;202
2002;8098,72993929063;21;198
2002;5863,58094548799;21;192
2002;7264,08254068973;21;204
2002;6750,50241973265;21;209
2002;6328,53148895439;21;205
2002;7652,52141561207;21;206
2002;7565,47415734386;21;207
2002;7100,71899641069;21;209
2002;6551,59084600481;21;197
2002;6479,6927767275;21;211
2002;7266,83208154507;21;207
2002;7038,744184031;21;191
2002;6211,25295861463;21;206
2002;6522,26984454739;21;205
2002;6763,73715507121;21;195
2002;6400,17340849078;21;208
2002;5994,96449498269;21;206
2002;8166,09916265059;21;212
2002;6425,58124305933;21;208
2002;7072,51884129055;21;199
2002;7518,17864009338;21;196
2002;5992,29515591265;21;200
2002;5588,34567246157;21;194
2002;7512,59541189737;21;202
2002;7212,31746317415;21;203
2002;5611,42204397963;21;201
2002;7525,85746100329;21;199
2002;7295,66982294458;21;213
2002;6987,62180454736;21;195
2002;6499,44336277657;21;189
2002;8424,4656647272;21;213
2002;7393,14665348765;21;203
2002;6824,03340613255;21;208
2002;7050,85557821196;21;200
2002;8157,61017962717;21;200
2002;7219,03770999287;21;192
2002;7043,91752091666;21;202
2002;6841,74309534104;21;213
2002;7612,79178001891;21;198
2002;7912,57979937558;21;198
2002;7592,33502589023;21;203
2002;7627,45232846785;21;210
2002;7873,61714334057;21;196
2002;6517,09677703722;21;191
2002;7645,13879033944;21;207
2002;6759,51083797857;21;205
2002;7266,22542936828;21;202
2002;8054,56207617622;21;212
2002;7030,59144412745;21;197
2002;6376,31106529662;21;193
2002;7679,97981890391;21;199
2002;6181,6729455352;21;193
2002;7279,0527705224;21;209
2002;7504,56573268159;21;203
2002;7719,50920440854;21;203
2002;7180,16972653401;21;191
2002;7719,23293059777;21;206
2002;7918,21661754385;21;200
2002;7578,32980295434;21;197
2002;7288,8795622716;21;191
2002;7742,21126885379;21;208
2002;7328,55939873293;21;198
2002;6616,55719176948;21;195
2002;6474,5280688179;21;197
2002;7194,87299730541;21;197
2002;5961,82939335128;21;194
2002;7414,71726068733;21;209
2002;7219,71434354573;21;196
2002;6953,06699672512;21;210
2002;7755,77055768379;21;197
2002;6876,13585752453;21;195
2002;6927,80374781418;21;194
2002;6378,45516757297;21;194
2002;7409,63922553964;21;202
2002;6293,11710107348;21;197
2002;7281,85937093534;21;200
2002;7496,14301620131;21;206
2002;6802,79224296507;21;193
2002;7518,28630364259;21;205
2002;6978,85753328928;21;208
2002;7038,02827893062;21;199
2002;7221,99773244403;21;207
2002;8370,73131090298;21;208
2002;6504,22300415265;21;190
2002;6899,83070662456;21;192
2002;7321,8559608582;21;194
2002;8026,75336916391;21;208
2002;8144,5395567109;21;211
2002;8043,71805659489;21;204
2002;7680,26014734915;21;205
2002;7855,94351753388;21;208
2002;5746,91331750594;21;195
2002;7713,25075591305;21;195
2002;7195,3942855536;21;196
2002;8320,25278919127;21;204
2002;5784,06975494601;21;191
2002;7646,4013072317;21;192
2002;8367,98312324412;21;207
2002;6946,31215702969;21;196
2002;7517,94421644635;21;204
2002;6709,64991606575;21;210
2002;7497,20262679839;21;204
2002;7505,99759297834;21;196
2002;7088,74064359634;21;197
2002;8422,14701484186;21;211
2002;7550,53043692071;21;196
2002;7349,61999185418;21;195
2002;7146,024436426;21;206
2002;7545,16526975348;21;204
2002;7544,79657836966;21;191
2002;6463,36379416807;21;193
2002;7596,53551430694;21;211
2002;7731,21618125243;21;202
2002;7442,61167982487;21;193
2002;7342,32794046317;21;205
2002;7399,08310042642;21;193
2002;7642,29410753381;21;201
2002;8135,53196995543;21;208
2002;6830,0210970732;21;206
2002;7308,69299148884;21;196
2002;7358,62544727221;21;192
2002;6891,54873545856;21;193
2002;5981,01705411908;21;200
2002;8025,48271593014;21;206
2002;6569,23007121268;21;204
2002;7802,28240931991;21;199
2002;6040,6119647333;21;208
2002;7123,00437361163;21;192
2002;5907,03504649525;21;204
2002;7225,66889383608;21;196
2002;7016,96198843778;21;188
2002;7783,20360029448;21;202
2002;7650,34304879443;21;190
2002;7023,81296353703;21;188
2002;7781,38484031067;21;198
2002;6982,39259232806;21;202
2002;7575,16052661032;21;212
2002;7836,3924597999;21;196
2002;7040,71564032446;21;195
2002;8849,0672709132;21;211
2002;6960,95808379537;21;191
2002;6889,96758688597;21;197
2002;7782,82060562278;21;207
2002;7840,59857320371;21;209
2002;7349,14739153705;21;194
2002;5894,04975795164;21;196
2002;8302,82596403508;21;203
2002;6894,91397811288;21;209
2002;7362,79987007401;21;195
2002;7670,37626250761;21;207
2002;8447,55109999479;21;200
2002;7372,86572137263;21;193
2002;7104,9785331458;21;197
2002;8798,82951201865;21;214
2002;7294,80510493504;21;201
2002;7437,40586551505;21;205
2002;7781,37225748441;21;213
2002;7643,95797303288;21;194
2002;7024,40097780107;21;201
2002;7153,96189752303;21;210
2002;6078,0676981645;21;201
2002;7699,86547947118;21;201
2002;7670,42614086365;21;200
2002;7006,0154789572;21;205
2002;6840,63984512079;21;207
2002;8198,46406780927;21;209
2002;6758,03765520804;21;193
2002;7928,50385851686;21;199
2002;9152,78385418103;21;214
2002;6935,33734663802;21;209
2002;7585,62498873401;21;191
2002;6249,31271447287;21;203
2002;7271,65697127995;21;190
2002;7639,44135896937;21;194
2002;7132,39882771673;21;200
2002;7563,52504087617;21;199
2002;7856,1687885836;21;209
2002;9050,90562422741;21;214
2002;6731,23139782451;21;201
2002;7769,27019356018;21;210
2002;7909,51726228868;21;204
2002;7648,2480180867;21;202
2002;6991,02333423942;21;193
2002;8841,20468244553;21;210
2002;7452,44241479119;21;195
2002;8086,37501958306;21;204
2002;7370,38217489503;21;204
2002;7676,51122440242;21;214
2002;7175,28505569491;21;194
2002;7357,47461136307;21;202
2002;8328,66463674746;21;201
2002;7533,37025021904;21;197
2002;9155,64027962201;21;214
2002;7372,89459018379;21;208
2002;8783,89029465993;21;205
2002;8642,46657504703;21;214
2002;7258,49777498897;21;197
2002;7624,62892858775;21;201
2002;7667,88949332133;21;192
2002;6479,4686134078;21;205
2002;7746,86270037922;21;191
2002;6756,80179302552;21;199
2002;8022,58688470025;21;201
2002;7864,40252895119;21;198
2002;7807,38893080926;21;199
2002;8649,81032276641;21;203
2002;8022,49207101974;21;199
2002;7559,35655543114;21;206
2002;6534,89300490617;21;188
2002;9363,91401262402;21;212
2002;8182,99352803164;21;204
2002;7750,02127765607;21;207
2002;7423,45932025178;21;204
2002;7460,75412897003;21;201
2002;8316,02936400805;21;202
2002;7647,60427461968;21;208
2002;7513,56518230563;21;201
2002;6384,96020672313;21;199
2002;7211,07350225563;21;193
2002;8071,79405686642;21;204
2002;7617,91072864251;21;205
2002;7026,99849879469;21;190
2002;7877,51390436151;21;201
2002;7412,22866855101;21;197
2002;7456,82573813002;21;200
2002;7854,88747658116;21;201
2002;8351,84630673958;21;203
2002;7200,45416108779;21;197
2002;7200,47895381389;21;190
2002;7605,01372072236;21;208
2002;7714,90787702919;21;204
2002;7616,85452536296;21;209
2002;7424,23903313601;21;209
2002;6629,26831839188;21;191
2002;6408,39953641285;21;193
2002;8009,74618605476;21;205
2002;7254,86816603077;21;199
2002;7918,58800114647;21;206
2002;7245,61245098594;21;193
2002;6649,38980308928;21;193
2002;7350,33814034263;21;203
2002;8025,37986172181;21;210
2002;7248,57551499995;21;201
2002;7648,45347816113;21;199
2002;8629,01758083439;21;210
2002;8266,44721772614;21;197
2002;7105,80756502866;21;191
2002;8390,33201609098;21;203
2002;6897,95003785753;21;202
2002;8261,46701073282;21;207
2002;7705,66022110177;21;200
2002;7193,61473215147;21;196
2002;6192,87309211843;21;190
2002;7375,76710852245;21;205
2002;7247,64750474508;21;201
2002;7430,81769202926;21;204
2002;8285,07650894356;21;211
2002;7402,34613765415;21;197
2002;8145,65434425111;21;209
2002;7879,0788287775;21;196
2002;8082,70933701033;21;201
2002;8138,38487846373;21;196
2002;6818,10331203469;21;196
2002;7787,8905835866;21;204
2002;6933,83334720643;21;195
2002;8146,57759109219;21;208
2002;7982,93865949955;21;210
2002;7809,05142206836;21;207
2002;6342,88306323533;21;187
2002;8956,78154944844;21;206
2002;7028,71159868495;21;193
2002;6850,41247204212;21;203
2002;7822,98602265526;21;205
2002;7738,81650676214;21;204
2002;7133,13468709271;21;195
2002;7419,20412973292;21;199
2002;7152,4377640106;21;206
2002;7184,0848497171;21;201
2002;8137,90377167257;21;209
2002;7732,49199407452;21;196
2002;7231,46914384348;21;196
2002;7058,10418173819;21;205
2002;8175,65444198822;21;209
2002;7438,60406372022;21;191
2002;7540,18219296304;21;209
2002;7672,01330899654;21;200
2002;7426,54528742711;21;209
2002;7962,86444179286;21;213
2002;6850,58812556424;21;193
2002;7485,74458293159;21;207
2002;7392,97735946103;21;201
2002;7009,97939599096;21;197
2002;7873,61432911963;21;209
2002;7788,86108451224;21;207
2002;6264,02576108858;21;190
2002;7708,70559187248;21;202
2002;7370,57935758888;21;209
2002;7909,09601579996;21;206
2002;8182,11227456251;21;203
2002;7400,25747466809;21;198
2002;7689,18013733963;21;209
2002;7374,76226567475;21;203
2002;7533,67695051118;21;205
2002;7069,0421939149;21;198
2002;7953,57017502142;21;204
2002;7661,16789663605;21;201
2002;7361,17484756371;21;206
2002;7468,24311557403;21;200
2002;8090,08608357435;21;212
2002;7323,78837602734;21;197
2002;6263,62312927137;21;191
2002;6185,08006023073;21;193
2002;6800,5188240088;21;198
2002;7506,41287475789;21;204
2002;7777,59118693811;21;200
2002;7329,05760011852;21;202
2002;7251,28955169573;21;206
2002;7625,92144327129;21;205
2002;7905,49237029267;21;207
2002;8243,65208349895;21;208
2002;7498,67822087774;21;198
2002;7529,89090523475;21;206
2002;8556,94886235345;21;212
2002;7700,1747313932;21;203
2002;7356,42663192541;21;197
2002;8416,60426241322;21;207
2002;8198,74035528749;21;206
2002;8065,37780653465;21;201
2002;7276,98440094576;21;203
2002;7917,51311937845;21;210
2002;7678,47556466095;21;210
2002;8133,40363504339;21;213
2002;9287,53981175174;21;191
2002;7735,36591140735;21;207
2002;7543,51522642807;21;201
2002;7634,16198871684;21;210
2002;6663,95845359459;21;193
2002;6941,02317412336;21;199
2002;6629,97510342154;21;199
2002;7514,11387809595;21;212
2002;8228,65433120302;21;213
2002;7868,12633302233;21;212
2002;8148,27507072773;21;212
2002;7117,24172063357;21;201
2002;7952,48350550831;21;206
2002;7719,84999715348;21;201
2002;7999,38246472695;21;209
2002;6904,96924921574;21;195
2002;8803,08852862708;21;212
2002;8376,38240275429;21;213
2002;8355,70472799244;21;211
2002;6502,70010799556;21;191
2002;7140,19781656828;21;194
2002;7672,88883231825;21;207
2002;8101,37215338293;21;208
2002;7853,69259198251;21;202
2002;7941,74907208221;21;201
2002;6972,11145227584;21;206
2002;8128,42881541915;21;202
2002;6802,0410281034;21;200
2002;7912,97901916641;21;207
2002;7829,68989300425;21;210
2002;7570,4138564052;21;201
2002;7338,32247321452;21;208
2002;7122,24120149008;21;201
2002;6578,38477748066;21;195
2002;6985,65810279744;21;200
2002;6380,24358241179;21;201
2002;7341,33109795428;21;210
2002;7993,75867023241;21;208
2002;7001,26519321337;21;199
2002;6939,67532232625;21;198
2002;7046,53647916791;21;207
2002;6932,72019969465;21;202
2002;7801,76126563634;21;211
2002;6624,82545301864;21;201
2002;6760,54951756281;21;202
2002;6773,758199145;21;198
2002;6992,03085188112;21;198
2002;7200,96657323959;21;209
2002;6764,55339851592;21;208
2002;7140,40713849109;21;201
2002;7477,21888786779;21;205
2002;7017,67193036054;21;196
2002;8112,7366354188;21;211
2002;7891,52513164029;21;201
2002;7255,66436085375;21;208
2002;7832,94461789149;21;211
2002;6621,23054742123;21;199
2002;7869,35482911534;21;206
2002;7870,86532136874;21;211
2002;8234,10023462345;21;213
2002;7912,46298908039;21;204
2002;6344,35307685834;21;196
2002;7284,32416704939;21;201
2002;7250,96865353582;21;201
2002;8254,46362025515;21;213
2002;7193,09944888515;21;210
2002;5488,61437319495;21;192
2002;7196,53032435387;21;196
2002;7181,06104275177;21;208
2002;6007,58472887637;21;197
2002;7964,23831866351;24;205
2002;8384,91880126905;24;211
2002;9305,40116916787;24;229
2002;8937,80522123034;24;212
2002;7783,03416111518;24;209
2002;8181,33510092733;24;210
2002;8462,87366648825;24;210
2002;8004,39051118193;24;221
2002;8133,17146841348;24;231
2002;8654,92557955364;24;210
2002;7378,22885536938;24;228
2002;8820,24287989062;24;213
2002;7972,4032148621;24;220
2002;8820,04037698736;24;232
2002;8110,59489047491;24;228
2002;8309,69683826149;24;221
2002;7979,50157387241;24;228
2002;9830,95598655124;24;228
2002;7999,70279594728;24;215
2002;8199,67606500333;24;227
2002;9503,88288533916;24;227
2002;8922,65174608479;24;217
2002;7861,8547980007;24;228
2002;7421,88367087803;24;221
2002;7963,30358776792;24;205
2002;8138,57053458782;24;227
2002;10054,8476065817;24;229
2002;9127,31919966119;24;230
2002;8070,756644193;24;212
2002;8832,49121054454;24;211
2002;8560,45822494026;24;232
2002;8656,77371946563;24;224
2002;9594,50816817598;24;210
2002;8525,41017085301;24;232
2002;9047,1151643187;24;207
2002;9206,24114992398;24;232
2002;8635,64525010144;24;227
2002;8822,1978171531;24;232
2002;7687,26484335416;24;212
2002;7786,91983998814;24;213
2002;8383,47108838129;24;206
2002;8848,00099483935;24;212
2002;8349,7644354989;24;212
2002;7865,99981354417;24;228
2002;8568,13871596551;24;228
2002;7893,54397643838;24;217
2002;8063,14346389408;24;205
2002;7291,78814576917;24;210
2002;7514,26051032542;24;215
2002;8348,90758147117;24;212
2002;8510,80975758465;24;214
2002;7572,65654424796;24;211
2002;7770,83706715443;24;210
2002;8847,06855443273;24;217
2002;7414,08788229425;24;232
2002;8126,74974610018;24;212
2002;7653,52623751827;24;229
2002;7437,26611161076;24;229
2002;8057,00019895832;24;211
2002;7779,27165510355;24;207
2002;8266,68071332805;24;211
2002;8792,87797112918;24;205
2002;7750,47780038909;24;205
2002;8776,83361434786;24;224
2002;7370,66366561889;24;207
2002;8238,83748354875;24;211
2002;7968,12898348384;24;211
2002;9034,28950850866;24;233
2002;9532,87143710505;24;230
2002;7903,70975202941;24;214
2002;10078,8685579269;24;228
2002;8178,77913392978;24;229
2002;7476,39452185537;24;211
2002;7588,13829316943;24;211
2002;9190,68302783529;24;227
2002;7733,86711974793;24;213
2002;8000,970842713;24;212
2002;8102,75787166315;24;210
2002;7756,08307553598;24;210
2002;7463,31931802364;24;229
2002;7855,75269193526;24;215
2002;7572,07884724147;24;210
2002;8321,63033714327;24;229
2002;8583,1224214888;24;208
2002;7873,9494868063;24;212
2002;9318,72539845989;24;224
2002;7726,76281021661;24;228
2002;9018,00440540694;24;211
2002;7987,01322434392;24;207
2002;8802,74042939405;24;209
2002;8527,13623532163;24;211
2002;9601,08025459324;24;228
2002;10228,192849158;24;232
2002;8664,94271850358;24;226
2002;7884,14181641243;24;210
2002;8103,16921228796;24;210
2002;8062,48467533889;24;212
2002;8001,86546670939;24;210
2002;8657,19060462358;24;232
2002;7927,81687002406;24;210
2002;8408,40802230001;24;211
2002;8319,59082955926;24;216
2002;8578,4669873329;24;212
2002;8653,70762341763;24;211
2002;9786,61527959811;24;221
2002;8245,5392324718;24;210
2002;8253,50272767929;24;228
2002;7634,35610395512;24;212
2002;8012,13531468932;24;211
2002;8643,90911849408;24;212
2002;8506,85234438981;24;229
2002;7982,00676529643;24;213
2002;9068,17527865536;24;227
2002;8673,13596949403;24;210
2002;8594,71673096291;24;227
2002;8222,61008469144;24;205
2002;8531,05166476767;24;210
2002;8482,77450680722;24;206
2002;7724,51206732152;24;210
2002;8912,99608901784;24;209
2002;9637,53609389225;24;209
2002;8185,78665400295;24;213
2002;8072,25043781579;24;218
2002;8610,22023557259;24;228
2002;8417,66453826855;24;228
2002;8274,57796917103;24;206
2002;9295,96958824225;24;228
2002;9574,37769378337;24;233
2002;9797,60270032837;24;212
2002;10277,7136754981;24;209
2002;9652,63359530375;24;210
2002;8218,99247294692;24;211
2002;7905,53772779105;24;217
2002;7761,55781075211;24;214
2002;9166,01940805876;24;229
2002;8109,69855642376;24;211
2002;8661,46020060119;24;206
2002;7190,03606207929;24;211
2002;9096,24197993237;24;209
2002;9245,05189274638;24;212
2002;10020,6873523279;24;214
2002;8808,03251769523;24;212
2002;7533,32173181205;24;210
2002;8735,03982373838;24;205
2002;7723,40402469831;24;221
2002;8667,91454957878;24;229
2002;9209,54137839309;24;232
2002;7855,67750390049;24;221
2002;8329,02593825505;24;210
2002;7677,85225257454;24;215
2002;7458,00560646133;24;215
2002;8361,99020293886;24;208
2002;7879,29930543106;24;212
2002;8494,25091266952;24;212
2002;8661,39268278036;24;209
2002;9387,13951890005;24;228
2002;8964,6064830929;24;210
2002;7985,74125344539;24;211
2002;9305,29382458139;24;226
2002;7415,13061173146;24;214
2002;7258,68942145422;24;211
2002;9741,88033460811;24;227
2002;8753,2093123251;24;209
2002;7834,52463305306;24;222
2002;8162,40236964577;24;229
2002;9040,40597154343;24;210
2002;9688,33656573461;24;228
2002;7988,02146383347;24;206
2002;9273,12620336167;24;209
2002;9096,54755272942;24;209
2002;7848,42678000929;24;211
2002;8158,8977024248;24;221
2002;8080,92216742514;24;210
2002;8820,7738109506;24;224
2002;7899,22838686653;24;211
2002;6970,57794298868;24;215
2002;7818,57796832505;24;212
2002;9192,17784389147;24;226
2002;8778,57885681432;24;210
2002;8795,99419450476;24;227
2002;9413,11745365002;24;229
2002;9884,63320064823;24;217
2002;8348,20799670376;24;210
2002;8778,35269282065;24;228
2002;8352,53539063351;24;209
2002;8922,13806046319;24;228
2002;7117,21665541437;24;205
2002;8538,7935953955;24;219
2002;9501,76578246902;24;210
2002;7408,81020459538;24;210
2002;9926,64923007837;24;227
2002;7389,94412271225;24;211
2002;7632,70574457182;24;210
2002;10634,3432337098;24;225
2002;8126,42695955471;24;212
2002;8448,77359505478;24;215
2002;8258,61996663895;24;217
2002;10087,4890167339;24;224
2002;7402,95922350671;24;210
2002;8699,07228576308;24;230
2002;7574,72443249172;24;211
2002;8076,47454077835;24;211
2002;10266,0496882629;24;228
2002;8919,1322324263;24;223
2002;8826,23027191172;24;229
2002;8000,52379451299;24;208
2002;9022,24774363763;24;211
2002;8381,65381459004;24;211
2002;8575,03364492148;24;211
2002;8591,37902363643;24;207
2002;8600,74722186146;24;220
2002;8293,98776122056;24;214
2002;9253,63091706596;24;226
2002;7351,63666140835;24;212
2002;9086,53944149101;24;216
2002;8426,72791831095;24;209
2002;8043,30723704147;24;215
2002;9943,69320594982;24;229
2002;7926,27606197411;24;209
2002;8371,16454302978;24;213
2002;9394,05888185292;24;227
2002;7794,83674486852;24;211
2002;8790,92328947982;24;205
2002;8415,48983807524;24;211
2002;7123,26994930559;24;215
2002;9720,57928209147;24;217
2002;8253,18219212087;24;210
2002;7095,26928505541;24;211
2002;8641,29812816495;24;227
2002;8953,39512749807;24;210
2002;8396,98384762915;24;212
2002;7976,11753306103;24;205
2002;8753,1331338761;24;231
2002;7815,21195197341;24;212
2002;9224,74268693176;24;210
2002;8712,9815603365;24;215
2002;9220,31674695873;24;208
2002;8127,72335763984;24;212
2002;8336,58047878029;24;211
2002;9111,56397461963;24;215
2002;8711,66144136651;24;215
2002;8451,92043739242;24;211
2002;9177,1316259578;24;217
2002;8894,29044084484;24;218
2002;8850,39211664351;24;215
2002;8642,40806394328;24;210
2002;9842,7207157967;24;227
2002;8516,38446072157;24;210
2002;8156,99771149308;24;220
2002;7634,59012022515;24;209
2002;8456,36229717155;24;210
2002;9094,78611873114;24;227
2002;9858,96371519297;24;222
2002;9688,02617748562;24;211
2002;7588,9046645786;24;213
2002;7898,62687002226;24;210
2002;8565,86516607152;24;212
2002;7817,003380063;24;232
2002;9057,91662638329;24;212
2002;8411,64551863304;24;210
2002;7853,4005851135;24;217
2002;7810,68431464201;24;218
2002;8632,07772289221;24;210
2002;9185,62413227709;24;212
2002;8228,25920866846;24;211
2002;8267,29048030888;24;229
2002;8036,93574500901;24;231
2002;7797,07898302391;24;215
2002;7658,43885061073;24;210
2002;7885,81994184577;24;229
2002;9804,36409412332;24;227
2002;8370,04236401619;24;212
2002;7508,83173713654;24;210
2002;8751,37487016571;24;232
2002;9444,76833169077;24;210
2002;8770,70761729277;24;207
2002;7605,1910903325;24;210
2002;9624,19350295377;24;209
2002;7692,75149300038;24;208
2002;7234,48127886308;24;206
2002;9748,34145560644;24;222
2002;6939,84381213433;24;210
2002;8883,84324442528;24;230
2002;8443,39952008837;24;231
2002;9015,00531837948;24;208
2002;8145,23288399436;24;228
2002;8599,64167747174;24;227
2002;7248,08854093984;24;211
2002;7960,64736404743;24;232
2002;8387,77469640474;24;225
2002;8128,36078144254;24;231
2002;8033,78071359493;24;210
2002;9514,69311870939;24;227
2002;9987,68504789758;24;210
2002;9710,02170344205;24;226
2002;7921,8691099436;24;221
2002;7727,0267227215;24;229
2002;8092,69346837199;24;233
2002;9192,72963008581;24;224
2002;7843,78403303717;24;216
2002;8731,28524869864;24;227
2002;8309,69874628976;24;230
2002;8469,53346575595;24;212
2002;8259,5090802687;24;216
2002;8387,64999563114;24;215
2002;8993,42856938681;24;226
2002;8676,49094526515;24;209
2002;9855,94906709947;24;222
2002;7558,64923312316;24;212
2002;8155,93660837931;24;206
2002;9244,29460468784;24;209
2002;8529,83926974432;24;210
2002;8367,7648484663;24;209
2002;8448,42168840516;24;220
2002;8152,48099730041;24;206
2002;7554,56640094616;24;210
2002;8704,18144940344;24;229
2002;8072,15247052343;24;209
2002;9519,9944714458;24;214
2002;7587,62615375192;24;216
2002;8310,26912173288;24;216
2002;7678,287209222;24;209
2002;7410,78347098928;24;229
2002;9399,02668678984;24;228
2002;7848,67270666415;24;229
2002;8619,78517968439;24;214
2002;8284,30736974719;24;210
2002;9506,39021101969;24;227
2002;7861,35536364432;24;215
2002;8050,13371493365;24;212
2002;9070,87170892551;24;228
2002;7857,20969275228;24;232
2002;10452,859808236;24;229
2002;8245,45475791564;24;211
2002;7924,52842474728;24;231
2002;8179,07430863767;24;216
2002;9137,63974705743;24;227
2002;7859,94403526971;24;227
2002;8864,39022200052;24;210
2002;8648,84348957624;24;209
2002;7894,62459383502;24;212
2002;8714,57417503733;24;232
2002;8302,17417759731;24;217
2002;7108,90176469411;24;209
